,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,Description,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,source
3357,180389,,,,Needle Pickup,,,,,,,,,,,42.3421,-71.0835,,101003704249,2021-04-08 15:38:02,,2021-04-08 16:01:55,ONTIME,Closed,Case Closed. Closed date : Thu Apr 08 16:01:55 EDT 2021 Resolved Recovered. S.W D.F  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/606f5b8d05bb99569d145873/report.jpg,,352 Massachusetts Ave  Boston  MA  02115,4,1C,7,D4,Back Bay,14,Ward 4,405,352 Massachusetts Ave,2115,Citizens Connect App
3360,180494,,,,Needle Pickup,,,,,,,,,,,42.3424,-71.0813,,101003705566,2021-04-09 14:49:00,,2021-04-09 15:06:06,ONTIME,Closed,Case Closed. Closed date : Fri Apr 09 15:06:06 EDT 2021 Resolved Removed df sw  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,23 Claremont Park  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,23 Claremont Park,2118,Constituent Call
3365,181159,,,,Needle Pickup,,,,,,,,,,,42.3339,-71.0733,,101003713799,2021-04-17 07:26:54,,2021-04-17 07:48:39,ONTIME,Closed,Case Closed. Closed date : Sat Apr 17 07:48:39 EDT 2021 Resolved One needle was removed from this location AG  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/607ac5f505bb99569d186a18/report.jpg,,771 Albany St  Roxbury  MA  02118,4,1C,3,D4,Roxbury,6,08,802,771 Albany St,2118,Citizens Connect App
3370,181383,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.0807,,101003716897,2021-04-20 13:41:11,,2021-04-20 14:25:38,ONTIME,Closed,Case Closed. Closed date : Tue Apr 20 14:25:38 EDT 2021 Resolved AM/RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/607f123105bb99569d1a293f/report.jpg,,228-232 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,228-232 Northampton St,2118,Citizens Connect App
3374,181691,,,,Needle Pickup,,,,,,,,,,,42.3394,-71.0782,,101003720866,2021-04-23 13:43:00,,2021-04-23 13:54:35,ONTIME,Closed,Case Closed. Closed date : Fri Apr 23 13:54:35 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,80 Worcester St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,80 Worcester St,2118,Constituent Call
3378,181860,,,,Needle Pickup,,,,,,,,,,,42.3357,-71.0751,,101003722984,2021-04-25 17:02:28,,2021-04-25 17:17:21,ONTIME,Closed,Case Closed. Closed date : Sun Apr 25 17:17:21 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/6085d8ce05bb5659ae80e44e/report.jpg,,47 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,47 E Springfield St,2118,Citizens Connect App
3381,182465,,,,Needle Pickup,,,,,,,,,,,42.3411,-71.0829,,101003730209,2021-05-01 11:46:09,,2021-05-01 12:09:34,ONTIME,Closed,Case Closed. Closed date : Sat May 01 12:09:34 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/608d77b605bb5659ae820271/report.jpg,,407 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,407 Massachusetts Ave,2118,Citizens Connect App
3383,182522,,,,Needle Pickup,,,,,,,,,,,42.3413,-71.0832,,101003730818,2021-05-02 00:42:00,,2021-05-02 07:46:13,ONTIME,Closed,Case Closed. Closed date : Sun May 02 07:46:13 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,395-397 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,395-397 Massachusetts Ave,2118,Constituent Call
3388,183093,,,,Needle Pickup,,,,,,,,,,,42.3341,-71.0767,,101003737570,2021-05-07 13:39:00,,2021-05-07 14:28:14,ONTIME,Closed,Case Closed. Closed date : Fri May 07 14:28:14 EDT 2021 Resolved Nothing  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,889 Harrison Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 8,803,889 Harrison Ave,2118,Constituent Call
3398,183760,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.08,,101003745832,2021-05-14 10:46:00,,2021-05-14 10:59:58,ONTIME,Closed,Case Closed. Closed date : Fri May 14 10:59:58 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,533 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,533 Massachusetts Ave,2118,Constituent Call
3401,183846,,,,Needle Pickup,,,,,,,,,,,42.3358,-71.0751,,101003747087,2021-05-15 09:56:22,,2021-05-15 11:14:26,ONTIME,Closed,Case Closed. Closed date : Sat May 15 11:14:26 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/609fd2fa05bba9811f462c72/report.jpg,,45 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,45 E Springfield St,2118,Citizens Connect App
3410,184404,,,,Needle Pickup,,,,,,,,,,,42.3375,-71.0772,,101003764480,2021-05-21 09:05:43,,2021-05-21 09:15:45,ONTIME,Closed,Case Closed. Closed date : Fri May 21 09:15:45 EDT 2021 Resolved Recovered S.W ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60a7b02105bba9811f480eec/Needle_picture.jpg,,98 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,98 W Springfield St,2118,Citizens Connect App
3416,184650,,,,Needle Pickup,,,,,,,,,,,42.3416,-71.0827,,101003767524,2021-05-24 09:47:03,,2021-05-24 10:06:33,ONTIME,Closed,Case Closed. Closed date : Mon May 24 10:06:33 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60abae4f05bba9811f487122/report.jpg,,392-400 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,392-400 Massachusetts Ave,2118,Citizens Connect App
3417,184699,,,,Needle Pickup,,,,,,,,,,,42.3423,-71.0847,,101003768265,2021-05-24 15:47:40,,2021-05-24 16:07:11,ONTIME,Closed,Case Closed. Closed date : Mon May 24 16:07:11 EDT 2021 Resolved Removed df ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ac02d405bba9811f487df0/photo_20210524_154628.jpg,,333 Massachusetts Ave  Boston  MA  02115,4,10A,7,D4,Boston,13,04,408,333 Massachusetts Ave,2115,Citizens Connect App
3418,184796,,,,Needle Pickup,,,,,,,,,,,42.3337,-71.0754,,101003769591,2021-05-25 13:22:41,,2021-05-25 13:35:56,ONTIME,Closed,Case Closed. Closed date : Tue May 25 13:35:56 EDT 2021 Resolved Needle recovered.  RA JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ad324c05bba9811f48a069/photo_20210525_132145.jpg,,32 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 8,803,32 Northampton St,2118,Citizens Connect App
3419,184839,,,,Needle Pickup,,,,,,,,,,,42.3377,-71.0777,,101003770115,2021-05-25 18:29:58,,2021-05-25 18:39:02,ONTIME,Closed,Case Closed. Closed date : Tue May 25 18:39:02 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ad7a5205bba9811f48b1a6/report.jpg,,521 Shawmut Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,521 Shawmut Ave,2118,Citizens Connect App
3424,185181,,,,Needle Pickup,,,,,,,,,,,42.3352,-71.075,,101003774431,2021-05-28 19:16:57,,2021-05-28 19:48:48,ONTIME,Closed,Case Closed. Closed date : Fri May 28 19:48:48 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b179df05bba9811f494e09/report.jpg,,702 Massachusetts Ave  Roxbury  MA  02118,4,1C,3,D4,South End,6,Ward 8,802,702 Massachusetts Ave,2118,Citizens Connect App
3425,185205,,,,Needle Pickup,,,,,,,,,,,42.3354,-71.076,,101003774758,2021-05-29 11:18:19,,2021-05-29 11:25:15,ONTIME,Closed,Case Closed. Closed date : Sat May 29 11:25:15 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b25b2f05bba9811f4983b3/report.jpg,,685 Massachusetts Ave  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,Ward 8,802,685 Massachusetts Ave,2118,Citizens Connect App
3430,185405,,,,Needle Pickup,,,,,,,,,,,42.3335,-71.076,,101003777192,2021-06-01 12:56:37,,2021-06-01 13:14:36,ONTIME,Closed,Case Closed. Closed date : Tue Jun 01 13:14:36 EDT 2021 Resolved 3 syringes recovered at location.RA AM  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b666bc05bba9811f49d6f1/report.jpg,,30 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,08,803,30 Northampton St,2118,Citizens Connect App
3431,185452,,,,Needle Pickup,,,,,,,,,,,42.3392,-71.0786,,101003777790,2021-06-01 18:05:26,,2021-06-01 18:59:56,ONTIME,Closed,Case Closed. Closed date : Tue Jun 01 18:59:56 EDT 2021 Resolved Same call  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b6aedc05bba9811f49e519/photo_20210601_180332.jpg,,155-157 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,Roxbury,6,09,902,155-157 W Springfield St,2118,Citizens Connect App
3435,185555,,,,Needle Pickup,,,,,,,,,,,42.3386,-71.0787,,101003779096,2021-06-02 14:24:15,,2021-06-02 14:36:39,ONTIME,Closed,Case Closed. Closed date : Wed Jun 02 14:36:39 EDT 2021 Resolved Duplicate syringe recovered.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b7cc8705bba9811f4a0705/report.jpg,,544 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,544 Massachusetts Ave,2118,Citizens Connect App
3437,185699,,,,Needle Pickup,,,,,,,,,,,42.3363,-71.0764,,101003780968,2021-06-03 18:49:01,,2021-06-03 19:08:55,ONTIME,Closed,Case Closed. Closed date : Thu Jun 03 19:08:55 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60b95c4d05bba9811f4a3746/report.jpg,,652 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,652 Massachusetts Ave,2118,Citizens Connect App
3442,186068,,,,Needle Pickup,,,,,,,,,,,42.3331,-71.0752,,101003785581,2021-06-07 18:10:11,,2021-06-07 18:18:00,ONTIME,Closed,Case Closed. Closed date : Mon Jun 07 18:18:00 EDT 2021 Resolved Nothing df ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,10 Northampton St  Roxbury  MA  02119,7,10B,7,D4,Roxbury,13,Ward 8,803,10 Northampton St,2119,Citizens Connect App
3444,186160,,,,Needle Pickup,,,,,,,,,,,42.3397,-71.0832,,101003786653,2021-06-08 12:32:03,,2021-06-08 12:42:06,ONTIME,Closed,Case Closed. Closed date : Tue Jun 08 12:42:06 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,623 Columbus Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,623 Columbus Ave,2118,Citizens Connect App
3445,186203,,,,Needle Pickup,,,,,,,,,,,42.34,-71.0829,,101003787255,2021-06-08 19:28:51,,2021-06-08 19:38:43,ONTIME,Closed,Case Closed. Closed date : Tue Jun 08 19:38:43 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60bffd2905bba9811f4ad7af/report.jpg,,613 Columbus Ave  Roxbury  MA  02118,4,10B,7,D4,Roxbury,13,09,903,613 Columbus Ave,2118,Citizens Connect App
3446,186210,,,,Needle Pickup,,,,,,,,,,,42.3363,-71.0747,,101003787337,2021-06-08 20:46:46,,2021-06-09 06:23:29,ONTIME,Closed,Case Closed. Closed date : Wed Jun 09 06:23:29 EDT 2021 Resolved Needle recovered.  JT  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60c00f6c05bba9811f4ad9ff/photo_20210608_204531.jpg,,23 Worcester Sq  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,23 Worcester Sq,2118,Citizens Connect App
3448,186454,,,,Needle Pickup,,,,,,,,,,,42.3365,-71.0766,,101003790540,2021-06-11 08:25:40,,2021-06-11 09:14:04,ONTIME,Closed,Case Closed. Closed date : Fri Jun 11 09:14:04 EDT 2021 Resolved Needle recovered.  SW  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60c3563c05bba9811f4b5374/report.jpg,,1750 Washington St  Roxbury  MA  02118,4,1C,2,D4,Roxbury,6,08,802,1750 Washington St,2118,Citizens Connect App
3451,186643,,,,Needle Pickup,,,,,,,,,,,42.3385,-71.0786,,101003792633,2021-06-13 09:38:52,,2021-06-13 10:39:17,ONTIME,Closed,Case Closed. Closed date : Sun Jun 13 10:39:17 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60c60a6205bba9811f4b928a/report.jpg,,548 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,548 Massachusetts Ave,2118,Citizens Connect App
3457,187021,,,,Needle Pickup,,,,,,,,,,,42.3356,-71.0755,,101003797364,2021-06-16 21:05:28,,2021-06-17 08:50:23,ONTIME,Closed,Case Closed. Closed date : Thu Jun 17 08:50:23 EDT 2021 Resolved Recovered. SW DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60ca9fcf05bb59504104a173/report.jpg,,684 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,684 Massachusetts Ave,2118,Citizens Connect App
3459,187137,,,,Needle Pickup,,,,,,,,,,,42.3347,-71.0741,,101003818880,2021-06-18 07:04:47,,2021-06-18 09:30:40,ONTIME,Closed,Case Closed. Closed date : Fri Jun 18 09:30:40 EDT 2021 Resolved Recovered. SW  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60cc7dae05bb59504104c836/report.jpg,,850 Harrison Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,08,802,850 Harrison Ave,2118,Citizens Connect App
3461,187410,,,,Needle Pickup,,,,,,,,,,,42.3338,-71.0762,,101003822189,2021-06-21 14:38:07,,2021-06-21 14:54:42,ONTIME,Closed,Case Closed. Closed date : Mon Jun 21 14:54:42 EDT 2021 Resolved Searched area an no syringes was recovered.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,874-904 Harrison Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,08,803,874-904 Harrison Ave,2118,Citizens Connect App
3464,187430,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.0792,,101003822473,2021-06-21 17:40:25,,2021-06-21 17:45:27,ONTIME,Closed,Case Closed. Closed date : Mon Jun 21 17:45:27 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d1074105bb595041052f2f/report.jpg,,544P Massachusetts Ave  Roxbury  MA  02118,7,1C,7,D4,Roxbury,13,09,903,544P Massachusetts Ave,2118,Citizens Connect App
3466,187455,,,,Needle Pickup,,,,,,,,,,,42.3382,-71.0798,,101003822871,2021-06-22 07:14:32,,2021-06-22 08:50:05,ONTIME,Closed,Case Closed. Closed date : Tue Jun 22 08:50:05 EDT 2021 Resolved Recovered needles  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d1c60c05bb595041053d6d/report.jpg,,539 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,539 Massachusetts Ave,2118,Citizens Connect App
3468,187464,,,,Needle Pickup,,,,,,,,,,,42.334,-71.075,,101003822974,2021-06-22 08:13:00,,2021-06-22 09:23:24,ONTIME,Closed,Case Closed. Closed date : Tue Jun 22 09:23:24 EDT 2021 Resolved Recovered. SW DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,35 Northampton St  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,08,802,35 Northampton St,2118,Constituent Call
3470,187514,,,,Needle Pickup,,,,,,,,,,,42.3335,-71.076,,101003938739,2021-08-31 15:42:55,,2021-08-31 16:10:05,ONTIME,Closed,Case Closed. Closed date : Tue Aug 31 16:10:05 EDT 2021 Resolved Trash df db ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,30 Northampton St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,08,803,30 Northampton St,2118,Constituent Call
3471,187537,,,,Needle Pickup,,,,,,,,,,,42.3393,-71.0811,,101003823884,2021-06-22 15:06:09,,2021-06-22 15:46:26,ONTIME,Closed,Case Closed. Closed date : Tue Jun 22 15:46:26 EDT 2021 Resolved Recovered. S.W D.F  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d2349205bb595041055165/report.jpg,,785-787 Tremont St  Roxbury  MA  02118,4,10B,7,D4,Roxbury,13,09,903,785-787 Tremont St,2118,Citizens Connect App
3475,187675,,,,Needle Pickup,,,,,,,,,,,42.3398,-71.0805,,101003825574,2021-06-23 16:25:23,,2021-06-23 16:36:58,ONTIME,Closed,Case Closed. Closed date : Wed Jun 23 16:36:58 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d398ad05bb595041057682/report.jpg,,484 Massachusetts Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,484 Massachusetts Ave,2118,Citizens Connect App
3476,187752,,,,Needle Pickup,,,,,,,,,,,42.3401,-71.0828,,101003826762,2021-06-24 12:46:48,,2021-06-24 12:56:17,ONTIME,Closed,Case Closed. Closed date : Thu Jun 24 12:56:17 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,380 Northampton St  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,903,380 Northampton St,2118,Citizens Connect App
3478,187835,,,,Needle Pickup,,,,,,,,,,,42.338,-71.0796,,101003827872,2021-06-25 09:59:28,,2021-06-25 10:40:00,ONTIME,Closed,Case Closed. Closed date : Fri Jun 25 10:40:00 EDT 2021 Resolved Recovered. SW DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,547 Massachusetts Ave  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,547 Massachusetts Ave,2118,Citizens Connect App
3481,187970,,,,Needle Pickup,,,,,,,,,,,42.3416,-71.0815,,101003829546,2021-06-26 19:20:52,,2021-06-27 08:03:42,ONTIME,Closed,Case Closed. Closed date : Sun Jun 27 08:03:42 EDT 2021 Resolved AM ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d7b64f05bb59504105d865/photo_20210626_192017.jpg,,5 Wellington St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,5 Wellington St,2118,Citizens Connect App
3484,188093,,,,Needle Pickup,,,,,,,,,,,42.3371,-71.0766,,101003830944,2021-06-28 11:16:09,,2021-06-28 11:33:36,ONTIME,Closed,Case Closed. Closed date : Mon Jun 28 11:33:36 EDT 2021 Resolved AM/RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60d9e7b305bb59504106061d/report.jpg,,1721 Washington St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,902,1721 Washington St,2118,Citizens Connect App
3488,188584,,,,Needle Pickup,,,,,,,,,,,42.3359,-71.0758,,101003837432,2021-07-03 00:26:18,,2021-07-03 07:41:59,ONTIME,Closed,Case Closed. Closed date : Sat Jul 03 07:41:59 EDT 2021 Resolved Recovered needles DB ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,674 Massachusetts Ave  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,674 Massachusetts Ave,2118,Citizens Connect App
3497,189148,,,,Needle Pickup,,,,,,,,,,,42.3406,-71.0821,,101003844909,2021-07-08 11:26:43,,2021-07-08 11:57:34,ONTIME,Closed,Case Closed. Closed date : Thu Jul 08 11:57:34 EDT 2021 Resolved One syringe recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,,,433 Massachusetts Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,Ward 9,903,433 Massachusetts Ave,2118,Citizens Connect App
3507,189763,,,,Needle Pickup,,,,,,,,,,,42.3366,-71.0756,,101003852659,2021-07-14 07:29:25,,2021-07-14 07:45:25,ONTIME,Closed,Case Closed. Closed date : Wed Jul 14 07:45:25 EDT 2021 Resolved Recovered needles DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60eeca8705bb595041080304/report.jpg,,14 E Springfield St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 8,802,14 E Springfield St,2118,Citizens Connect App
3511,189977,,,,Needle Pickup,,,,,,,,,,,42.342,-71.0822,,101003855598,2021-07-15 18:48:19,,2021-07-15 19:10:08,ONTIME,Closed,Case Closed. Closed date : Thu Jul 15 19:10:08 EDT 2021 Resolved Removed df  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60f0bb2905bb595041084231/report.jpg,,29-33 Wellington St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,29-33 Wellington St,2118,Citizens Connect App
3515,190102,,,,Needle Pickup,,,,,,,,,,,42.3383,-71.0792,,101003857149,2021-07-16 20:27:35,,2021-07-17 07:48:27,ONTIME,Closed,Case Closed. Closed date : Sat Jul 17 07:48:27 EDT 2021 Resolved Recovered needle DB  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60f223ec05bb5950410865d0/report.jpg,,544P Massachusetts Ave  Roxbury  MA  02118,7,1C,7,D4,Roxbury,13,09,903,544P Massachusetts Ave,2118,Citizens Connect App
3516,190185,,,,Needle Pickup,,,,,,,,,,,42.3344,-71.0748,,101003858234,2021-07-18 11:58:56,,2021-07-18 12:05:59,ONTIME,Closed,Case Closed. Closed date : Sun Jul 18 12:05:59 EDT 2021 Resolved Five syringes recovered at location.RA  ,Needle Pickup,Mayor's 24 Hour Hotline,Needle Program,GEN_Needle_Pickup,GEN_,https://311.boston.gov/media/boston/report/photos/60f44fb805bb595041088ae4/report.jpg,,717-745 Massachusetts Ave  Roxbury  MA  02118,7,10B,3,D4,Roxbury,6,08,802,717-745 Massachusetts Ave,2118,Citizens Connect App
